Player,Position,Draft_Year,Draft_Round,Draft_Pick,Age_when_Drafted,Team,From,To,NFL_Years_Played,Hall_of_Fame_Inductee,All_Pro_First_Team_Selections,Pro_Bowl_Selections,Years_as_NFL_Starter,CarAV,College_Games,College_Games_Started,Rushing_Attempts,Rushing_Yards,Rushing_Touchdowns,Receptions,Receiving _Yards,Receiving_Touchdowns,College_University
Carl_Painter,RB,1988,6,142,24,DET,1988,1989,2,0,0,0,0,1,27,0,32,106,0,4,42,0,Hampton
Keith_Jones,RB,1988,6,147,22,RAM,1989,1989,1,0,0,0,0,2,16,2,43,160,1,15,126,0,Nebraska
Melvin_Bratton,RB,1988,6,153,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Miami_FL
Warren_Williams,RB,1988,6,155,23,PIT,1988,1993,6,0,0,0,1,9,71,17,251,1191,8,38,339,2,Miami_FL
George_Cooper,RB,1988,6,156,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio_St
Kerry_Goode,RB,1988,7,167,23,TAM,1988,1989,2,0,0,0,0,2,15,5,63,231,0,7,68,0,Alabama
Gary_Patton,RB,1988,7,172,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,East_Michigan
Bo_Wright,RB,1988,7,184,,BUF,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alabama
Anthony_Simpson,RB,1988,8,198,,TAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,East_Carolina
Patrick_Collins,RB,1988,8,200,22,GNB,1988,1988,1,0,0,0,0,0,5,0,2,2,0,2,17,0,Oklahoma
Mark_Higgs,RB,1988,8,205,22,DAL,1988,1995,8,0,0,0,3,22,90,35,794,2959,14,40,303,0,Kentucky
David_Smith,RB,1988,8,207,,PHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Western_Kentucky
Harvey_Reed,RB,1988,8,217,,CHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Howard
Darryl_McGill,RB,1988,8,221,,WAS,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wake_Forest
James_Primus,RB,1988,9,222,24,ATL,1988,1989,2,0,0,0,0,1,21,6,35,95,1,8,42,0,UCLA
Reggie_Ware,RB,1988,9,227,,RAI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Auburn
Gordie_Lockbaum,RB,1988,9,236,,PIT,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holy_Cross
Mel_Farr,RB,1988,9,248,22,DEN,1989,1989,1,0,0,0,0,0,1,0,0,0,0,0,0,0,UCLA
Kenny_Gamble,RB,1988,10,251,23,KAN,1988,1990,3,0,0,0,0,0,19,0,6,24,1,3,-5,0,Colgate
Channing_Williams,RB,1988,10,268,,DEN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona_St
Tom_Kelleher,RB,1988,11,292,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holy_Cross
Marvin_Allen,RB,1988,11,294,22,NWE,1988,1991,4,0,0,0,0,1,37,3,94,378,2,7,57,0,Tulane
Richard_Calvin,RB,1988,11,304,,DEN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington_St
Alonzo_Highsmith,RB,1987,1,3,22,HOU,1987,1992,6,0,0,0,2,12,65,42,283,1195,7,42,428,3,Miami_FL
Brent_Fullwood,RB,1987,1,4,23,GNB,1987,1990,4,0,0,1,2,13,46,30,433,1702,18,44,370,1,Auburn
DJ_Dozier,RB,1987,1,14,21,MIN,1987,1991,5,0,0,0,0,8,43,11,172,691,7,33,301,2,Penn_St
Paul_Palmer,RB,1987,1,19,22,KAN,1987,1989,3,0,0,0,2,14,41,20,270,1053,4,74,731,4,Temple
Roger_Vick,RB,1987,1,21,23,NYJ,1987,1990,4,0,0,0,3,12,58,32,333,1289,10,66,469,2,Texas_A+M
Rod_Bernstine,RB,1987,1,24,22,SDG,1987,1995,9,0,0,0,3,31,84,45,670,2990,22,149,1384,2,Texas_A+M
Terrence_Flagler,RB,1987,1,25,22,SFO,1987,1991,5,0,0,0,0,6,41,1,56,237,2,33,366,1,Clemson
Kenny_Flowers,RB,1987,2,31,23,ATL,1987,1989,3,0,0,0,0,1,16,2,27,85,1,7,50,0,Clemson
Christian_Okoye,RB,1987,2,35,26,KAN,1987,1992,6,0,1,2,6,33,79,65,1246,4897,40,42,294,0,Azusa_Pacific
Don_Smith,RB,1987,2,51,23,TAM,1988,1990,3,0,0,0,0,6,37,5,40,165,3,40,473,0,Mississippi_St
Jamie_Mueller,RB,1987,3,78,22,BUF,1987,1990,4,0,0,0,2,8,57,32,238,901,4,28,169,1,Benedictine
Bob_Perryman,RB,1987,3,79,22,NWE,1987,1992,6,0,0,0,3,12,68,46,393,1338,9,83,616,0,Michigan
Tim_Manoa,RB,1987,3,80,22,CLE,1987,1991,5,0,0,0,1,9,53,24,236,938,6,40,308,2,Penn_St
Steve_Smith,RB,1987,3,81,23,RAI,1987,1995,9,0,0,0,6,20,128,91,429,1627,9,131,1250,13,Penn_St
Troy_Stradford,RB,1987,4,99,22,MIA,1987,1992,6,0,0,0,0,23,66,15,356,1380,10,170,1479,2,Boston_Col
Timmy_Smith,RB,1987,5,117,23,WAS,1987,1990,4,0,0,0,1,4,22,9,190,602,3,9,51,0,Texas_Tech
George_Swarn,RB,1987,5,118,23,STL,1987,1987,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Miami_OH
Tommie_Agee,RB,1987,5,119,23,SEA,1988,1994,7,0,0,0,1,6,100,11,91,309,1,44,366,1,Auburn
Marc_Logan,RB,1987,5,130,22,CIN,1987,1997,11,0,0,0,3,22,139,43,325,1391,15,123,1135,3,Kentucky
Spencer_Tillman,RB,1987,5,133,23,HOU,1987,1994,8,0,0,0,0,1,115,1,40,181,1,3,7,1,Oklahoma
Steve_Bartalo,RB,1987,6,143,23,TAM,1987,1987,1,0,0,0,0,0,9,0,9,30,1,1,5,0,Colorado_St
Tim_Richardson,RB,1987,6,160,,NYG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pacific
Warren_Marshall,RB,1987,6,167,23,DEN,1987,1987,1,0,0,0,0,0,1,0,0,0,0,0,0,0,James_Madison
Kerry_Porter,RB,1987,7,171,22,BUF,1987,1990,4,0,0,0,0,0,35,3,16,57,0,4,44,0,Washington_St
Tom_Brown,RB,1987,7,182,22,MIA,1987,1989,3,0,0,0,1,1,10,7,16,29,0,14,123,0,Pittsburgh
Eddie_Hunter,RB,1987,8,196,22,NYJ,1987,1987,1,0,0,0,0,2,6,3,56,210,0,7,28,2,Virginia_Tech
Rick_Fenney,RB,1987,8,211,22,MIN,1987,1991,5,0,0,0,0,15,63,16,358,1508,11,71,628,2,Washington
Michael_Clemons,RB,1987,8,218,22,KAN,1987,1987,1,0,0,0,0,0,8,0,2,7,0,0,0,0,William_+_Mary
Joe_Armentrout,RB,1987,9,224,,TAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
Thomas_Wilcher,RB,1987,9,226,,SDG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan
Rick_Calhoun,RB,1987,9,230,24,DET,1987,1987,1,0,0,0,0,1,3,0,7,36,0,1,17,0,Cal_State-Fullerton
Alvin_Blount,RB,1987,9,235,22,DAL,1987,1987,1,0,0,0,0,1,2,2,46,125,3,1,5,0,Maryland
Tracy_Ham,RB,1987,9,240,,RAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia_Southern
Alfred_Jenkins,RB,1987,9,248,,WAS,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona
Lakei_Heimuli,RB,1987,9,249,22,CHI,1987,1987,1,0,0,0,0,1,3,3,34,128,0,5,51,1,BYU
Dana_Wright,RB,1987,9,251,24,NYG,1987,1987,1,0,0,0,0,1,5,0,24,74,0,4,28,0,Findlay
Merril_Hoge,RB,1987,10,261,22,PIT,1987,1994,8,0,0,0,6,38,114,84,825,3139,21,254,2133,13,Idaho_St
David_McCluskey,RB,1987,10,269,23,CIN,1987,1987,1,0,0,0,0,1,3,3,29,94,1,1,8,0,Georgia
James_Evans,RB,1987,10,271,24,KAN,1987,1987,1,0,0,0,0,0,2,0,0,0,0,0,0,0,Saginaw_Valley_St
Reggie_Taylor,RB,1987,11,280,,TAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cincinnati
Chris_McLemore,RB,1987,11,288,23,RAI,1987,1988,2,0,0,0,0,0,12,2,17,58,0,2,9,0,Arizona
Darryl_Oliver,RB,1987,11,297,23,SEA,1987,1987,1,0,0,0,0,0,2,0,1,0,0,1,2,0,Miami_FL
Tim_Jessie,RB,1987,11,305,24,CHI,1987,1987,1,0,0,0,0,0,3,0,10,37,1,1,8,0,Auburn
Tommy_Neal,RB,1987,11,306,,DEN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maryland
David_Adams,RB,1987,12,309,23,IND,1987,1987,1,0,0,0,0,0,3,0,7,49,1,1,8,0,Arizona
Marcus_Greenwood,RB,1987,12,310,,SDG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UCLA
Ira_Valentine,RB,1987,12,314,24,HOU,1987,1987,1,0,0,0,0,0,7,0,5,10,0,2,10,0,Texas_A+M
Bobby_Morse,RB,1987,12,316,21,PHI,1987,1991,5,0,0,0,0,1,38,0,11,64,0,1,8,0,Michigan_St
Larry_Emery,RB,1987,12,320,23,ATL,1987,1987,1,0,0,0,0,0,5,0,1,5,0,5,31,0,Wisconsin
Tony_Burse,RB,1987,12,324,22,SEA,1987,1987,1,0,0,0,0,0,12,0,7,36,0,0,0,0,Middle_Tenn_St
Alonzo_Williams,RB,1987,12,326,24,RAM,1987,1987,1,0,0,0,0,0,3,0,2,9,0,0,0,0,Mesa_State
John_Holifield,RB,1987,12,328,23,CIN,1989,1989,1,0,0,0,0,0,3,0,11,20,0,2,18,0,West_Virginia
Chad_Stark,RB,1987,12,329,22,NYG,1987,1987,1,0,0,0,0,0,2,0,0,0,0,0,0,0,North_Dakota_St
Elgin_Davis,RB,1987,12,330,21,NWE,1987,1988,2,0,0,0,0,0,9,0,9,43,0,0,0,0,Central_Florida
Bo_Jackson,RB,1986,1,1,23,TAM,1987,1990,4,0,0,1,3,22,38,23,515,2782,16,40,352,2,Auburn
Keith_Byars,RB,1986,1,10,22,PHI,1986,1998,13,0,0,1,12,60,189,160,865,3109,23,610,5661,31,Ohio_St
John_Williams,FB,1986,1,15,21,SEA,1986,1995,10,0,0,2,10,66,149,133,1245,5006,18,546,4656,19,Florida
Ronnie_Harmon,RB,1986,1,16,22,BUF,1986,1997,12,0,0,1,1,63,181,27,615,2774,10,582,6076,24,Iowa
Reggie_Dupard,RB,1986,1,26,22,NWE,1986,1990,5,0,0,0,0,7,51,7,217,704,6,43,303,0,SMU
Neal_Anderson,RB,1986,1,27,22,CHI,1986,1993,8,0,0,4,7,60,116,91,1515,6166,51,302,2763,20,Florida
Garry_James,RB,1986,2,29,23,DET,1986,1988,3,0,0,0,3,17,40,38,423,1510,12,89,816,2,LSU
Dalton_Hilliard,RB,1986,2,31,22,NOR,1986,1993,8,0,0,1,2,48,108,43,1126,4164,39,249,2233,14,LSU
Darryl_Clack,RB,1986,2,33,22,DAL,1986,1989,4,0,0,0,0,2,51,1,29,113,2,22,213,1,Arizona_St
Anthony_Toney,RB,1986,2,37,23,PHI,1986,1990,5,0,0,0,4,23,67,54,639,2294,14,122,1031,5,Texas_A+M
Kenneth_Davis,RB,1986,2,41,24,GNB,1986,1994,9,0,0,0,2,30,131,23,823,3513,27,135,878,5,TCU
Tom_Rathman,RB,1986,3,56,23,SFO,1986,1994,9,0,0,0,7,40,131,107,544,2020,26,320,2684,8,Nebraska
Rueben_Mayes,RB,1986,3,57,23,NOR,1986,1993,8,0,0,2,3,28,76,41,866,3484,23,57,401,0,Washington_St
Allen_Pinkett,RB,1986,3,61,22,HOU,1986,1991,6,0,0,0,1,24,87,27,561,2324,21,119,921,5,Notre_Dame
Barry_Word,RB,1986,3,62,23,NOR,1987,1994,8,0,0,0,4,24,72,26,705,2897,16,30,280,0,Virginia
Vance_Mueller,RB,1986,4,103,22,RAI,1986,1990,5,0,0,0,0,7,73,5,128,469,3,40,452,2,Occidental
Napoleon_McCallum,RB,1986,4,108,22,RAI,1986,1994,9,0,0,0,0,6,74,6,223,790,6,17,121,0,Navy
Carl_Byrum,RB,1986,5,111,23,BUF,1986,1988,3,0,0,0,1,5,41,12,132,527,0,18,127,1,Miss_Valley_St
Oscar_Smith,RB,1986,5,119,23,DET,1986,1986,1,0,0,0,0,0,2,0,0,0,0,0,0,0,Nicholls_St
Bobby_Joe_Edmonds,RB,1986,5,126,21,SEA,1986,1995,10,0,1,1,0,1,65,0,6,17,0,1,8,0,Arkansas
Kent_Hagood,RB,1986,6,141,,KAN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South_Carolina
Ray_Wallace,RB,1986,6,145,22,HOU,1986,1989,4,0,0,0,1,3,29,13,76,330,4,24,211,2,Purdue
Thomas_Rooks,RB,1986,6,147,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois
Lynn_Williams,RB,1986,6,160,,RAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas
Jeff_Powell,RB,1986,6,166,23,CHI,1987,1987,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tennessee
Gill_Fenerty,RB,1986,7,173,23,NOR,1990,1991,2,0,0,0,1,10,31,12,212,832,5,44,444,2,Holy_Cross
Rodney_Carter,RB,1986,7,175,21,PIT,1987,1989,3,0,0,0,0,10,40,3,52,244,4,86,810,8,Purdue
Pat_Franklin,RB,1986,7,177,23,CIN,1986,1987,2,0,0,0,0,0,10,1,7,7,0,7,29,1,Houston
Paul_Miles,RB,1986,7,181,,SEA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska
Jon_Francis,RB,1986,7,184,22,NYG,1987,1987,1,0,0,0,0,1,9,0,35,138,0,8,38,2,Boise_St
Rick_Badanjek,RB,1986,7,186,24,WAS,1986,1988,3,0,0,0,0,1,14,2,29,87,1,6,35,0,Maryland
Topper_Clemons,RB,1986,8,212,22,DAL,1987,1987,1,0,0,0,0,0,3,0,3,0,0,1,13,1,Wake_Forest
Tony_Cherry,RB,1986,9,240,23,SFO,1986,1987,2,0,0,0,0,1,6,1,24,107,1,0,0,0,Oregon
Nuu_Faaola,RB,1986,9,245,22,NYJ,1986,1989,4,0,0,0,0,0,52,1,20,71,2,2,24,0,Hawaii
Tony_Baker,RB,1986,10,252,22,ATL,1986,1989,4,0,0,0,0,0,18,2,24,53,0,2,18,0,East_Carolina
Vai_Sikahema,RB,1986,10,254,24,STL,1986,1993,8,0,1,2,0,10,118,2,59,217,0,53,537,1,BYU
Junior_Tautalatasi,RB,1986,10,261,24,PHI,1986,1989,4,0,0,0,0,7,51,3,97,275,0,88,706,2,Washington_St
Cletis_Jones,RB,1986,10,276,,NWE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florida_St
Chuck_Sanders,RB,1986,11,293,22,SDG,1986,1987,2,0,0,0,0,0,19,0,15,77,1,3,30,0,Slippery_Rock
Kenny_Fells,RB,1986,11,297,,WAS,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Henderson_St
Vince_Amoia,RB,1986,11,299,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona_St
Chul_Schwanke,RB,1986,11,300,,RAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South_Dakota
Thomas_Dendy,RB,1986,11,301,,DEN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South_Carolina
Chuck_Banks,RB,1986,12,310,22,HOU,1986,1987,2,0,0,0,0,3,16,4,79,325,0,16,121,0,West_Virginia_Tech
Mike_Crawford,RB,1986,12,324,22,TAM,1987,1987,1,0,0,0,0,0,3,0,0,0,0,0,0,0,Arizona_St
Bobby_Howard,RB,1986,12,325,22,PHI,1986,1988,3,0,0,0,0,3,20,2,60,210,2,15,183,0,Indiana
Marcus_Dupree,RB,1986,12,327,22,RAM,1990,1991,2,0,0,0,0,1,15,2,68,251,1,6,46,0,Southern_Miss
Rickey_Isom,RB,1986,12,329,22,MIA,1987,1987,1,0,0,0,0,0,3,1,9,41,1,1,11,0,North_Carolina_St
George_Adams,RB,1985,1,19,22,NYG,1985,1991,7,0,0,0,1,13,76,16,257,886,3,111,1014,4,Kentucky
Steve_Sewell,RB,1985,1,26,22,DEN,1985,1991,7,0,0,0,0,26,94,12,229,917,13,187,2354,13,Oklahoma
Lorenzo_Hampton,RB,1985,1,27,23,MIA,1985,1989,5,0,0,0,3,25,70,34,500,1949,22,123,954,6,Florida
Greg_Allen,RB,1985,2,35,22,CLE,1985,1986,2,0,0,0,0,0,9,0,9,35,0,0,0,0,Florida_St
Owen_Gill,RB,1985,2,53,23,SEA,1985,1987,3,0,0,0,0,4,32,1,98,490,3,21,189,0,Iowa
Ricky_Moore,RB,1985,3,75,22,SFO,1986,1988,3,0,0,0,1,2,22,11,40,126,1,27,220,0,Alabama
Robert_Lavette,RB,1985,4,103,21,DAL,1985,1987,3,0,0,0,0,0,33,0,23,40,0,7,45,1,Georgia_Tech
Ron_Wolfley,RB,1985,4,104,22,STL,1985,1995,11,0,0,4,0,2,145,14,86,263,2,26,200,2,West_Virginia
Herschel_Walker,RB,1985,5,114,23,DAL,1986,1997,12,0,0,2,8,79,187,137,1954,8225,61,512,4859,21,Georgia
Joe_McIntosh,RB,1985,5,118,22,DET,1987,1987,1,0,0,0,0,0,2,0,5,11,0,3,15,1,North_Carolina_St
Bruce_King,RB,1985,5,126,22,KAN,1985,1987,3,0,0,0,0,1,28,9,41,121,0,8,48,0,Purdue
Dan_Reeder,RB,1985,5,135,24,RAI,1986,1987,2,0,0,0,0,0,13,0,8,28,0,2,4,0,Delaware
Johnnie_Jones,RB,1985,5,137,,SEA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tennessee
Ron_Davenport,RB,1985,6,167,22,MIA,1985,1989,5,0,0,0,0,17,67,12,274,1127,13,93,801,4,Louisville
Kim_Locklin,RB,1985,7,172,,CIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New_Mexico_St
Gary_Ellerson,RB,1985,7,182,22,GNB,1985,1987,3,0,0,0,0,6,39,8,169,688,8,19,193,1,Wisconsin
Lionel_Vital,RB,1985,7,185,22,WAS,1987,1987,1,0,0,0,0,3,3,3,80,346,2,1,13,0,Nicholls_St
Danny_Bradley,RB,1985,7,189,22,RAM,1987,1987,1,0,0,0,0,0,3,1,0,0,0,7,50,2,Oklahoma
Jacque_Robinson,FB,1985,8,197,22,BUF,1987,1987,1,0,0,0,0,1,3,3,24,114,0,2,9,0,Washington
Scott_Caldwell,RB,1985,8,202,22,DET,1987,1987,1,0,0,0,0,1,3,1,16,53,0,4,34,0,Texas-Arlington
Curtis_Adams,RB,1985,8,207,23,SDG,1985,1988,4,0,0,0,0,6,27,7,262,907,7,9,76,0,Central_Michigan
Lee_Rouson,RB,1985,8,213,22,NYG,1985,1991,7,0,0,0,0,8,92,6,114,415,2,33,453,2,Colorado
Marlon_McIntyre,RB,1985,8,218,,RAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pittsburgh
Jaime_Covington,RB,1985,9,227,22,MIN,1987,1987,1,0,0,0,0,0,2,0,4,0,0,1,9,0,Syracuse
Scott_Williams,RB,1985,9,244,23,STL,1986,1988,3,0,0,0,0,1,32,2,30,73,3,9,71,1,Georgia
Thomas_Sanders,RB,1985,9,250,23,CHI,1985,1991,7,0,0,0,0,11,90,4,321,1239,12,28,284,1,Texas_A+M
Jeff_Smith,RB,1985,10,267,23,KAN,1985,1988,4,0,0,0,1,10,56,12,204,752,5,87,718,7,Nebraska
Dennis_Williams,RB,1985,10,271,,STL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Furman
James_Williams,RB,1985,11,288,,TAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Memphis
Herman_Hunter,RB,1985,11,289,24,PHI,1985,1987,3,0,0,0,0,7,35,5,64,287,1,56,640,2,Tennessee_St
Paul_Lewis,RB,1985,11,295,,NWE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston_Univ
Steve_Strachan,RB,1985,11,303,22,RAI,1985,1989,5,0,0,0,0,1,63,4,52,174,0,7,61,1,Boston_Col
Mike_Jones,RB,1985,11,307,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tulane
Tony_Mumford,RB,1985,12,328,22,NWE,1985,1985,1,0,0,0,0,0,2,0,0,0,0,0,0,0,Penn_St
Greg_Bell,RB,1984,1,26,22,BUF,1984,1990,7,0,0,1,4,37,80,67,1204,4959,51,157,1307,7,Notre_Dame
Herman_Heard,RB,1984,3,61,22,KAN,1984,1989,6,0,0,0,5,24,87,49,651,2694,13,132,1125,3,Colorado_State-Pueblo
Stanford_Jennings,RB,1984,3,65,22,CIN,1984,1992,9,0,0,0,0,17,123,16,313,1250,9,116,1096,10,Furman
Alfred_Anderson,RB,1984,3,67,23,MIN,1984,1991,8,0,0,0,6,22,108,70,626,2374,22,114,1042,5,Baylor
Tyrone_Anthony,RB,1984,3,69,22,NOR,1984,1985,2,0,0,0,0,4,31,0,37,170,1,40,298,0,North_Carolina
Jon_Williams,RB,1984,3,70,23,NWE,1984,1984,1,0,0,0,0,0,9,0,0,0,0,0,0,0,Penn_St
Ernest_Anderson,RB,1984,3,74,,DET,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oklahoma_St
Speedy_Neal,RB,1984,3,82,22,BUF,1984,1984,1,0,0,0,0,2,12,1,49,175,1,9,76,0,Miami_FL
Joe_McCall,RB,1984,3,84,22,RAI,1984,1984,1,0,0,0,0,0,3,0,1,3,0,0,0,0,Pittsburgh
John_Farley,RB,1984,4,92,23,CIN,1984,1984,1,0,0,0,0,0,13,0,7,11,0,2,11,0,Sacramento_St
Jimmy_Smith,RB,1984,4,102,23,WAS,1984,1987,4,0,0,0,0,0,9,1,7,13,0,0,0,0,Elon
George_Wonsley,RB,1984,4,103,23,IND,1984,1989,6,0,0,0,1,11,78,15,281,1158,9,60,527,0,Mississippi_St
Dave_D'Addio,RB,1984,4,106,23,DET,1984,1984,1,0,0,0,0,0,16,2,7,46,0,1,12,0,Maryland
Michael_Gunter,RB,1984,4,107,23,TAM,1984,1984,1,0,0,0,0,0,4,0,15,12,0,0,0,0,Tulsa
Joe_Carter,RB,1984,4,109,22,MIA,1984,1986,3,0,0,0,0,6,30,2,118,589,1,11,66,0,Alabama
Andre_Hardy,RB,1984,5,116,22,PHI,1984,1987,4,0,0,0,0,1,10,1,26,94,0,6,36,0,Weber_St
Lionel_James,RB,1984,5,118,22,SDG,1984,1988,5,0,0,0,2,26,67,22,231,1062,4,209,2278,10,Auburn
Norm_Granger,RB,1984,5,137,22,DAL,1984,1987,4,0,0,0,0,0,18,1,6,12,0,2,34,0,Iowa
Allen_Rice,RB,1984,5,140,22,MIN,1984,1991,8,0,0,0,0,17,95,18,337,1034,13,102,1076,6,Baylor
Dwight_Beverly,RB,1984,6,147,22,IND,1987,1987,1,0,0,0,0,2,3,3,62,217,2,1,8,0,Illinois
Tony_Paige,RB,1984,6,149,21,NYJ,1984,1992,9,0,0,0,5,18,130,70,272,853,20,197,1515,9,Virginia_Tech
Willie_Joyner,RB,1984,7,170,22,HOU,1984,1984,1,0,0,0,0,0,10,0,14,22,0,0,0,0,Maryland
Joe_Hayes,RB,1984,7,172,23,PHI,1984,1984,1,0,0,0,0,0,12,0,0,0,0,0,0,0,Central_Oklahoma
Nakita_Robertson,RB,1984,7,179,,CHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central_Arkansas
Quentin_Walker,RB,1984,7,185,23,STL,1984,1984,1,0,0,0,0,0,3,0,0,0,0,0,0,0,Virginia
Clemon_Terrell,RB,1984,8,210,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern_Miss
Bob_Craighead,RB,1984,8,219,,SDG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La-Monroe
Ronnie_Landry,RB,1984,8,221,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,McNeese_St
Mike_Revell,RB,1984,8,222,,DAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bethune-Cookman
John_Walker,RB,1984,9,241,,STL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas
Chris_Brewer,RB,1984,9,245,22,DEN,1984,1987,4,0,0,0,0,1,16,1,34,83,2,7,76,1,Arizona
Rich_Erenberg,RB,1984,9,247,22,PIT,1984,1986,3,0,0,0,1,13,46,9,174,642,3,98,901,7,Colgate
Derrick_Harmon,RB,1984,9,248,21,SFO,1984,1986,3,0,0,0,0,5,39,5,94,361,2,23,203,0,Cornell
Ronny_Cone,RB,1984,10,261,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia_Tech
Brent_Ziegler,RB,1984,10,265,,CIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Syracuse
Randall_Morris,RB,1984,10,270,23,SEA,1984,1988,5,0,0,0,0,6,64,2,156,651,1,15,75,0,Tennessee
Keith_Griffin,RB,1984,10,279,22,WAS,1984,1988,5,0,0,0,0,13,65,5,329,1343,3,61,460,2,Miami_FL
Earnest_Byner,RB,1984,10,280,21,CLE,1984,1997,14,0,0,2,8,82,211,131,2095,8261,56,512,4605,15,East_Carolina
Frank_Cephous,RB,1984,11,283,23,NYG,1984,1984,1,0,0,0,0,0,16,0,3,2,0,0,0,0,UCLA
Bobby_Johnson,RB,1984,11,285,,KAN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,San_Jose_St
Buford_McGee,RB,1984,11,286,24,SDG,1984,1992,9,0,0,0,3,16,107,50,289,1086,17,155,1264,13,Mississippi
Steve_McKeaver,RB,1984,11,289,,CIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central_Oklahoma
Gene_Lang,RB,1984,11,298,22,DEN,1984,1990,7,0,0,0,1,17,89,22,319,1148,11,134,1280,9,LSU
Dwayne_Love,RB,1984,11,301,,RAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Houston
Elton_Veals,RB,1984,11,303,23,PIT,1984,1984,1,0,0,0,0,1,15,1,31,87,0,0,0,0,Tulane
Mike_Jones,RB,1984,12,321,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Carolina_A+T
Donald_Jordan,RB,1984,12,330,22,CHI,1984,1984,1,0,0,0,0,1,13,0,11,70,0,1,6,0,Houston
Scoop_Gillespie,RB,1984,12,332,22,PIT,1984,1984,1,0,0,0,0,0,14,0,7,18,0,1,12,0,William_Jewell
Eric_Dickerson,RB,1983,1,2,23,RAM,1983,1993,11,1,5,6,10,91,146,136,2996,13259,90,281,2137,6,SMU
Curt_Warner,RB,1983,1,3,22,SEA,1983,1990,8,0,0,3,6,60,100,94,1698,6844,56,193,1467,7,Penn_St
Michael_Haddix,RB,1983,1,8,21,PHI,1983,1990,8,0,0,0,3,19,120,52,543,1635,3,172,1310,3,Mississippi_St
James_Jones,FB,1983,1,13,22,DET,1983,1992,10,0,0,0,6,42,135,91,1010,3626,26,318,2641,10,Florida
